1491898837	0.412	0.0446	3.299	0.3691	1.249	0.0634	1.25	0.033
1491898840	2	0.0874	3.3	0.3674	1.25	0.0511	1.25	0.0338
1491898842	2	0.0874	3.3	0.3673	1.25	0.0511	1.25	0.0341
1491898845	2.001	0.0874	3.3	0.3677	1.25	0.0511	1.25	0.0335
1491898848	2	0.0873	3.3	0.3674	1.25	0.0511	1.25	0.0335
1491898851	2	0.0873	3.3	0.3679	1.25	0.0507	1.25	0.0385
1491898854	2	0.0873	3.3	0.3678	1.25	0.0511	1.25	0.0328
1491898856	2	0.0873	3.3	0.3683	1.25	0.0511	1.25	0.0335
1491898859	2	0.0873	3.3	0.3677	1.25	0.0511	1.25	0.0328
1491898862	2	0.0873	3.3	0.3671	1.25	0.0511	1.25	0.0337
1491898865	2	0.0873	3.3	0.3677	1.25	0.0511	1.25	0.0328
1491898868	2	0.0873	3.3	0.3672	1.25	0.0511	1.25	0.0335
1491898871	2	0.0873	3.3	0.3677	1.25	0.0511	1.25	0.0328
1491898874	2	0.0873	3.3	0.3674	1.25	0.0511	1.25	0.0339
1491898876	2	0.0873	3.3	0.3677	1.25	0.0511	1.25	0.0328
1491898879	2	0.0873	3.3	0.3672	1.25	0.0511	1.25	0.0335
1491898882	2	0.0873	3.3	0.3677	1.25	0.0511	1.25	0.0328
1491898885	2	0.0873	3.3	0.3672	1.25	0.0512	1.25	0.0335
1491898888	2	0.0873	3.3	0.3676	1.25	0.0511	1.25	0.0328
1491898890	2	0.0873	3.3	0.3673	1.25	0.0511	1.25	0.0328
1491898893	2	0.0873	3.3	0.3676	1.25	0.0509	1.25	0.0327
1491898896	2	0.0873	3.3	0.3676	1.25	0.0509	1.25	0.0327
1491898899	2	0.0873	3.3	0.3676	1.25	0.0508	1.25	0.0327
1491898902	2	0.0873	3.3	0.3676	1.25	0.0508	1.25	0.0327
1491898905	2	0.0873	3.3	0.3676	1.25	0.0509	1.25	0.0327
1491898907	2	0.0873	3.3	0.3676	1.25	0.0508	1.25	0.0327
1491898910	2	0.0873	3.3	0.3676	1.25	0.0508	1.25	0.0327
