1491985802	1.396	0.0771	1.279	0.3684	1.164	0.0951	1.25	0.0333
1491985805	2	0.0873	3.3	0.3673	1.25	0.0533	1.25	0.0347
1491985808	2	0.0872	3.3	0.367	1.25	0.0533	1.25	0.035
1491985811	2	0.0872	3.3	0.3672	1.25	0.0533	1.25	0.0351
1491985814	2	0.0872	3.3	0.3672	1.25	0.0533	1.25	0.0343
1491985817	2	0.0872	3.3	0.3675	1.25	0.0529	1.25	0.0335
1491985819	2	0.0872	3.3	0.3674	1.25	0.0533	1.25	0.0335
1491985822	2	0.0872	3.3	0.3676	1.25	0.0533	1.25	0.0335
1491985825	2	0.0872	3.3	0.3676	1.25	0.0533	1.25	0.0334
1491985828	2	0.0872	3.301	0.3681	1.25	0.0533	1.25	0.0347
1491985831	2	0.0872	3.3	0.3676	1.25	0.0533	1.25	0.0334
1491985834	2	0.0872	3.3	0.3671	1.25	0.0534	1.25	0.0341
1491985836	2	0.0872	3.3	0.3675	1.25	0.0533	1.25	0.0334
1491985839	2	0.0872	3.3	0.3672	1.25	0.0534	1.25	0.0345
1491985842	2	0.0872	3.3	0.3675	1.25	0.0533	1.25	0.0334
1491985845	2	0.0872	3.3	0.3669	1.25	0.0533	1.25	0.0335
1491985848	2	0.0872	3.3	0.3675	1.25	0.0533	1.25	0.0335
1491985851	2	0.0872	3.3	0.3675	1.25	0.0533	1.25	0.0334
1491985854	2	0.0872	3.3	0.3672	1.25	0.0533	1.25	0.034
1491985857	2	0.0872	3.3	0.3675	1.25	0.0533	1.25	0.0334
1491985860	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985862	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985865	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985868	2	0.0872	3.3	0.3675	1.25	0.0532	1.25	0.0333
1491985871	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985873	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985876	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985879	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985882	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985885	2	0.0872	3.3	0.3675	1.25	0.0532	1.25	0.0334
1491985887	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985890	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985893	2	0.0872	3.3	0.3675	1.25	0.0532	1.25	0.0333
1491985896	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985899	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985902	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985904	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985907	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985910	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0333
1491985913	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985916	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985918	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985921	2	0.0872	3.3	0.3675	1.25	0.0532	1.25	0.0334
1491985924	2	0.0872	3.3	0.3675	1.25	0.0531	1.25	0.0334
1491985926	2	0.0872	3.3	0.3675	1.25	0.0534	1.25	0.0526
1491985929	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491985932	2	0.0872	3.3	0.367	1.25	0.0524	1.25	0.0598
1491985935	2	0.0872	3.3	0.3667	1.25	0.0523	1.25	0.0612
1491985938	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985940	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491985944	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491985946	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985949	2	0.0872	3.3	0.3669	1.25	0.0523	1.25	0.0335
1491985952	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491985955	2	0.0872	3.3	0.3674	1.25	0.0523	1.25	0.0612
1491985958	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985961	2	0.0872	3.3	0.3671	1.25	0.0537	1.25	0.0335
1491985964	2	0.0872	3.3	0.3669	1.25	0.0525	1.25	0.0476
1491985967	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491985971	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985974	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985976	2	0.0872	3.3	0.3673	1.25	0.0537	1.25	0.0335
1491985979	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985982	2	0.0872	3.3	0.3674	1.25	0.0533	1.25	0.0335
1491985985	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985988	2	0.0872	3.3	0.3667	1.25	0.0523	1.25	0.0335
1491985991	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491985994	2	0.0872	3.3	0.3674	1.25	0.0533	1.25	0.0515
1491985996	2	0.0872	3.3	0.3674	1.25	0.0528	1.25	0.0611
1491986000	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491986002	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491986005	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491986008	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491986011	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491986014	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491986017	2	0.0872	3.3	0.3669	1.25	0.0528	1.25	0.0335
1491986020	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0365
1491986022	2	0.0872	3.3	0.3674	1.25	0.0537	1.25	0.0335
1491986025	2	0.0872	3.3	0.3667	1.25	0.0523	1.25	0.0516
1491986028	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491986030	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491986033	2	0.0872	3.3	0.3672	1.25	0.0527	1.25	0.0335
1491986036	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491986039	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491986042	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0397
1491986045	2	0.0872	3.3	0.3675	1.25	0.0526	1.25	0.0611
1491986048	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
1491986050	2	0.0872	3.3	0.3675	1.25	0.0537	1.25	0.0335
